y1,y2
HM846188.1,ACL7B_MACFA
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
CP010350.1,AAPC_CENCI
LN877374.1,AAPC_CENCI
LN877374.1,AAPC_CENCI
JX427551.1,AAPC_CENCI
JX427551.1,AAPC_CENCI
LN877374.1,AAPC_CENCI
LN877374.1,AAPC_CENCI
KJ668651.1,AAPC_CENCI
NC_037946.1,AAPC_CENCI
NC_037946.1,AAPC_CENCI
CP029426.1,AAPC_CENCI
JN082617.1,AAPC_CENCI
EU567064.2,AAPC_CENCI
JF429318.1,AAPC_CENCI
MH824432.1,ACCR2_ARATH
MH824432.1,ACO1_YEAST
JF747957.1,ACO1_YEAST
FJ444762.1,ACO1_YEAST
KX823754.1,ACO1_YEAST
AM710378.1,ACO1_YEAST
NM_183235.3,ACO1_YEAST
XM_025100456.1,AAE_RAUSE
CP001281.2,AAE_RAUSE
AC105923.6,ABAP1_ARATH
XM_010706883.2,ABAP1_ARATH
XM_010422566.2,ABAP1_ARATH
XM_014922992.1,ABAP1_ARATH
XM_014922992.1,ABAP1_ARATH
XM_014922992.1,ABAP1_ARATH
XM_014922992.1,88F1G_MALDO
XM_007395786.1,88F1G_MALDO
CP031842.1,88F1G_MALDO
CP011371.1,389L_IIV6
AP012320.1,389L_IIV6
CP001013.1,1A1D_PYRFU
XM_015908941.1,AB17B_CHICK
CP023759.1,AB17B_CHICK
NM_001943.5,AB17B_CHICK
XM_024453100.1,AB17B_CHICK
XM_022874556.1,ACCR4_ARATH
XM_018649746.1,ACCR4_ARATH
XM_025758301.1,ACCR4_ARATH
XM_022874556.1,ACCR4_ARATH
XM_007150125.1,ACBG1_HUMAN
XR_002538816.1,ACBG1_HUMAN
XR_002538816.1,ACBG1_HUMAN
XR_002538816.1,ABCB5_DICDI
XM_026529775.1,A16L1_CAEEL
XR_002538816.1,A16L1_CAEEL
XM_021788188.1,AB1K3_ARATH
XM_021788188.1,AB1K3_ARATH
XM_021788188.1,3BHD1_EGGLE
FP096896.1,389L_IIV6
XM_021788188.1,389L_IIV6
CP031842.1,ACR4_ARATH
CP031842.1,ACR4_ARATH
CP000089.1,ACR4_ARATH
DQ444464.1,ACR4_ARATH
AB778814.1,ACR4_ARATH
XM_018955965.1,ACR4_ARATH
XM_018955965.1,ACR4_ARATH
XM_018955965.1,ACR4_ARATH
XM_018955965.1,ACR4_ARATH
XM_016894550.1,ACR4_ARATH
XM_009039747.1,ACR4_ARATH
XM_002957173.1,ACR4_ARATH
XM_002400329.1,ACR4_ARATH
XM_025087247.1,ACR4_ARATH
XM_024303158.1,3AHDP_RUMGV
XM_024303158.1,3AHDP_RUMGV
XM_024303158.1,ABAP1_ARATH
CP031472.1,ABAP1_ARATH
NM_001327667.1,ACLA3_ORYSJ
XM_020374248.1,ACLA3_ORYSJ
XM_004302104.2,ACLA3_ORYSJ
XM_007386388.1,AAKG_SCHPO
XM_018417518.1,ACA9_ORYSJ
XM_018417518.1,ACA3_ORYSJ
FO905660.1,ACA3_ORYSJ
XM_017372258.1,A2478_ARTBC
XM_025732045.1,A2478_ARTBC
XM_008814302.2,A2478_ARTBC
XM_020247717.1,A2478_ARTBC
XM_008814302.2,A2478_ARTBC
XM_026800076.1,A2478_ARTBC
XM_004343959.1,ACMAT_VITLA
XM_001742990.1,A16L2_HUMAN
CP032017.1,3HIDH_ARATH
XM_005759037.1,3HIDH_ARATH
XM_008201005.2,3HIDH_ARATH
CP024645.1,3HIDH_ARATH
CP024645.1,3HIDH_ARATH
XM_024607339.1,3HIDH_ARATH
XM_009389475.2,3HIDH_ARATH
XM_008389562.2,3HIDH_ARATH
XM_008389562.2,3HIDH_ARATH
XM_020255792.1,3HIDH_ARATH
XM_020255792.1,3HIDH_ARATH
XM_020255792.1,3HIDH_ARATH
XM_020255792.1,3HIDH_ARATH
XM_009527226.1,3HIDH_ARATH
LR031572.1,3BP1_RAT
LR031570.1,708C1_FAGES
AC236208.2,12KD_FRAAN
XM_025076423.1,ACCR4_ARATH
AM443514.2,4CLLA_ARATH
LR031570.1,4CLLA_ARATH
CP000555.1,ABAH2_SOLLC
XM_016045753.2,ABAH2_SOLLC
XM_017105280.1,ABAH4_ARATH
XM_009522945.1,ABAH4_ARATH
XM_009522945.1,ACCR4_ARATH
XM_004250667.4,ACCR4_ARATH
XM_009843730.1,ACCR4_ARATH
BT144479.1,ACCR4_ARATH
BT144479.1,ACCR4_ARATH
BT144479.1,ACCR4_ARATH
BT144479.1,ACR4L_ARATH
XM_021998503.1,ACR4L_ARATH
XM_021998503.1,ACCR4_ARATH
XM_021998503.1,ACCR4_ARATH
XM_021998503.1,ACCR4_ARATH
XM_015970689.1,ACR4L_ARATH
XM_016703550.1,ACR4L_ARATH
XM_016703550.1,ACCR4_ARATH
XM_019381947.1,ACCR4_ARATH
XM_001857499.1,ACCR4_ARATH
CP001013.1,ACR4L_ARATH
CP001013.1,ACR4L_ARATH
CP011371.1,ACR4L_ARATH
CR555306.1,ACR4L_ARATH
CR555306.1,ACR4L_ARATH
CP001013.1,ACR4L_ARATH
CP001013.1,ACR4L_ARATH
CP001013.1,ACR4L_ARATH
CR555306.1,ACR4L_ARATH
XM_023040235.1,ACR4L_ARATH
LT669790.1,ACR4L_ARATH
LT669790.1,ACR4L_ARATH
LT669790.1,ACCR2_ARATH
LT669790.1,ACCR1_ARATH
LT669790.1,ACR4L_ARATH
LT669790.1,ACR4L_ARATH
AP014548.1,343L_IIV6
CP022202.1,343L_IIV6
XM_019403239.1,343L_IIV6
XM_019403239.1,343L_IIV6
CP025671.1,343L_IIV6
CP025671.1,ACAR_METS5
CP025671.1,ACCR1_ARATH
CP025671.1,ACP1_ENTHI
XR_899624.2,ACP1_ENTHI
XM_020831126.1,ACP1_ENTHI
XM_020738631.1,18K1_MYCAV
XM_020738631.1,3AHDP_RUMGV
XM_020738631.1,ACCR3_ARATH
XM_020831126.1,9DC3_SOLPI
XM_020831126.1,9DC3_SOLPI
XM_014262342.1,A1CF_PONAB
XM_014262342.1,A1CF_PONAB
XM_014262342.1,A1CF_PONAB
XM_014262342.1,A1CF_PONAB
XM_025188707.1,AAC4_DICDI
CP022423.1,A16L2_HUMAN
AM443322.2,AB13G_ARATH
AM443322.2,AB13G_ARATH
XM_003036523.1,AB13G_ARATH
XM_003036523.1,AB13G_ARATH
MH231831.1,AB13G_ARATH
XM_003529111.4,AB13G_ARATH
XM_004497532.2,AB13G_ARATH
XM_001750024.1,AB13G_ARATH
LC260491.1,ACA10_ORYSJ
LC260491.1,ACAP3_HUMAN
LC260491.1,ACAP3_HUMAN
XM_020419464.1,ACAP3_HUMAN
XM_020419464.1,ACAP3_HUMAN
XM_020419464.1,ACCR4_ARATH
XM_020419464.1,ACP2_ENTHI
XM_020419464.1,AAIP_WHEAT
XM_020419464.1,AAIP_WHEAT
FP097781.1,AAIP_WHEAT
CP020676.1,AAIP_WHEAT
LN594987.1,AAIP_WHEAT
XM_020337711.1,AAIP_WHEAT
XM_021966584.1,AAIP_WHEAT
XM_003707305.2,AAIP_WHEAT
XM_012217000.2,AAIP_WHEAT
XM_001693658.1,ABL1_CAEEL
XM_018516452.1,ABL_FSVHY
XM_022860761.1,ABL1_CAEEL
KU516325.1,ABL_FSVHY
XM_026196213.1,ABL_DROME
KC189947.1,ABL_DROME
KC189947.1,AB2E_ARATH
XM_012832021.1,AB2E_ARATH
XM_024325913.1,9DC3_SOLPI
XM_023962133.1,9DC3_SOLPI
XM_012983197.1,AAAS_ARATH
CP016210.1,AAAS_ARATH
CP031704.1,AAAS_ARATH
CP016210.1,AAAS_ARATH
XM_017364330.1,AAAS_ARATH
XM_025783114.1,AAAS_ARATH
XM_012224447.2,A16L1_HUMAN
XM_012224447.2,A16L1_HUMAN
XM_012224447.2,AAAS_ARATH
XM_011045848.1,ABL_FSVHY
CP024645.1,ABL_FSVHY
AY589703.1,ABL_FSVHY
AY589703.1,ABL_FSVHY
XR_002688672.1,ABL_FSVHY
XR_002688672.1,7TMK1_DICDI
XM_022037654.1,ACCO5_ARATH
XM_010268963.2,ACCO1_ORYSI
XM_020396998.1,ACCO1_ORYSI
XM_022037654.1,AAIP_WHEAT
XR_003011974.1,AAIP_WHEAT
XM_022998947.1,A1CF_MOUSE
XM_024049723.1,A1CF_MOUSE
XM_026614315.1,A1CF_MOUSE
XM_011087690.2,1A1D_RHIRD
XM_018474472.2,ACP1_ENTHI
XM_006389872.2,A1131_ARTBC
XM_006389872.2,ACLL_ASPOR
XM_006389872.2,A9A1B_DANRE
XM_006389872.2,AAPK2_CAEEL
XM_006389872.2,A1345_ARTBC
XM_006389872.2,ACS2_CANGA
XM_020230581.1,AAPK2_CAEEL
XM_020230581.1,AAPK2_CAEEL
XM_020230581.1,2AP1_BRAOT
CP000089.1,2AP1_BRAOT
CP000089.1,2AP1_BRAOT
CP000089.1,3BHDP_RUMGV
XM_013392114.1,3BHDP_RUMGV
XM_013392114.1,3BHDP_RUMGV
XM_010031647.1,3BHDP_RUMGV
AC202375.10,3BHDP_RUMGV
XM_002272137.4,3BHDP_RUMGV
XM_021421423.1,3BHDP_RUMGV
XM_021421423.1,3BHDP_RUMGV
XM_010057692.2,3BHDP_RUMGV
XM_010057692.2,3BHDP_RUMGV
XM_010057692.2,3BHDP_RUMGV
XM_010057692.2,3BHDP_RUMGV
XM_010057692.2,ABDA_APIME
XM_010057692.2,2A5E_ARATH
XM_010057692.2,ACOX1_ARATH
XM_024175962.1,ACOX1_ARATH
XM_010946532.1,ACOX1_ARATH
AB588038.1,ACOX1_ARATH
AB588038.1,ACOX1_ARATH
AB588038.1,ACO12_ARATH
XM_002285555.3,AAPK1_CAEEL
XM_014645585.2,AAPK2_CAEEL
XM_002285555.3,AAPK2_CAEEL
XM_015767032.2,AAPK1_CAEEL
KX449150.1,ACL7B_RAT
KX449150.1,ACR1_ACIAD
AH009656.2,ACR1_ACIAD
XM_023884146.1,ACR1_ACIAD
XM_023884146.1,ACR1_ACIAD
XM_002896016.1,A16L1_CAEEL
LN598550.1,A16L1_CAEEL
LN598550.1,ACCA_ARATH
LN598550.1,ACCA_ARATH
AP012320.1,ACCA_ARATH
AP012320.1,ACO12_ARATH
CP013729.1,ACO12_ARATH
CP022423.1,ACO12_ARATH
CP022423.1,ACO12_ARATH
XM_024020272.1,ACO12_ARATH
XM_016559610.1,ACO12_ARATH
XM_015811108.1,ACO12_ARATH
XM_026399804.1,ACO12_ARATH
XM_010684428.2,ACO12_ARATH
XM_010684428.2,ACO12_ARATH
XM_002639841.1,ACO12_ARATH
XM_012819912.1,ACO12_ARATH
NG_012004.1,ACO12_ARATH
XM_019788031.1,ACO12_ARATH
XM_023011956.1,ACO12_ARATH
XM_019572201.1,ACO12_ARATH
XM_019572201.1,ACO12_ARATH
XM_011011563.1,ACO12_ARATH
XM_011011563.1,ACO12_ARATH
XR_002544018.1,ACO12_ARATH
XR_002544018.1,ACO12_ARATH
XM_019379959.1,ACO12_ARATH
XM_009114560.2,ACO12_ARATH
XM_009114560.2,ACO12_ARATH
XM_004356917.1,ACO12_ARATH
HM003233.1,ACO12_ARATH
XM_012209284.2,ACO12_ARATH
XM_021836399.1,ACO12_ARATH
XM_019250307.1,ACO12_ARATH
XM_019250307.1,ACO12_ARATH
XM_019250307.1,ACO12_ARATH
XM_016643095.1,ACO12_ARATH
XM_016643095.1,ACO12_ARATH
XM_004337241.1,ACO12_ARATH
XM_007883514.1,AAC3_DICDI
XM_007883514.1,A16L1_HUMAN
XM_023089034.1,A16L1_HUMAN
XM_017750763.1,A16L1_HUMAN
XM_017750763.1,A16L1_HUMAN
XM_017750763.1,ABL_FSVHY
FJ829245.1,ABL_FSVHY
EF585250.1,ABL2_MOUSE
CP012640.2,ABL_FSVHY
CP019038.1,ACCR3_ARATH
CP019038.1,ACCR3_ARATH
AB546338.1,ACCR3_ARATH
XM_018006887.1,ACCR3_ARATH
XM_018006887.1,ACCR3_ARATH
XM_018006887.1,ACCR3_ARATH
NG_021396.1,ABL2_MOUSE
BT027378.1,ABL2_MOUSE
XM_001850807.1,ABL2_MOUSE
XM_023680565.1,ABL2_MOUSE
XM_023680565.1,ACCR3_ARATH
AM479127.2,ACCR2_ARATH
FQ311441.1,ACCR2_ARATH
FQ311441.1,4CL1_TOBAC
CP006259.1,ACBP6_ORYSJ
CP006259.1,ABF2_YEAST
XM_013597182.2,ACRO_MOUSE
KT989539.1,ACRO_RAT
XM_022055200.1,ACON_MOUSE
XM_022055200.1,ACON_CAEEL
XM_022055200.1,ACR1_ACIAD
XM_022055200.1,ACP7_HUMAN
XM_004244508.4,AAPK1_CAEEL
XM_002634313.1,AAPK2_CAEEL
XM_004245789.4,AAPK2_CAEEL
XM_021425055.1,AAIP_WHEAT
LR031574.1,AAPK1_CAEEL
XM_024189134.1,AAPK1_CAEEL
XM_024189134.1,AAPK1_CAEEL
XM_024189134.1,ACCR1_ARATH
XM_024189134.1,ACCR1_ARATH
XM_008373440.1,ACCR2_ARATH
XM_008373440.1,3BHDP_RUMGV
XM_008373440.1,3BHDP_RUMGV
XM_013000033.1,A37C_DROLE
XM_004345790.1,ABCF1_PIG
XM_012231418.2,ABCF1_PIG
XM_012231418.2,2PS_GERHY
XM_012231418.2,ABCG2_BOVIN
XM_012231418.2,ACDA_METBU
XM_009367059.2,ABAH3_ARATH
XM_009367059.2,ABAH3_ARATH
XM_009367059.2,ABAH3_ARATH
XM_009367059.2,ABAH3_ARATH
XM_009367059.2,ABAH3_ARATH
XM_023090549.1,ABAH3_ARATH
XM_023090549.1,14332_CAEEL
XM_016042703.2,6FEH_BETVU
XM_016042703.2,2AP1_BRAOT
XM_022047477.1,ACET6_CERPU
XM_016042703.2,AAPK1_CAEEL
CP019236.1,ACOC_BACSU
CP019236.1,ACOC_BACSU
XM_002298068.3,ACOC_BACSU
XM_002298068.3,ACOC_BACSU
XM_008346083.2,ACOC_BACSU
XM_021796362.1,ACOC_BACSU
CP000089.1,ACOC_BACSU
XM_012217817.2,ACOC_BACSU
XM_021796362.1,ACOC_BACSU
XM_021796362.1,ACOC_BACSU
CP023758.1,ACOC_BACSU
XM_021796362.1,3BHS_MYCTU
XM_001745557.1,ACCR1_ARATH
LR031877.1,ACCR1_ARATH
XM_008450892.2,343L_IIV6
XM_015379459.1,ACBP_HUMAN
XM_009369878.2,ACL6B_RAT
XM_009369878.2,ACOA_BACSU
CT836933.1,ACOA_BACSU
XM_004249959.4,ACOA_BACSU
XM_004249959.4,ACOA_BACSU
AC212012.3,ACOA_BACSU
XM_016010685.2,ACOA_BACSU
CP032762.1,ACOA_BACSU
XM_010054480.2,ACOA_BACSU
XM_010054480.2,ACOA_BACSU
XM_010054480.2,AAIP_WHEAT
XM_010054480.2,AB1C_ARATH
XM_010054480.2,ACCR3_ARATH
XM_022706051.1,ACCR3_ARATH
XM_013895521.2,ACR4L_ARATH
XM_016420359.1,ACR4L_ARATH
AJ132375.1,ACR4L_ARATH
XM_025940322.1,ACR4L_ARATH
CP030949.1,ACR4L_ARATH
XM_022908141.1,ACR4L_ARATH
XM_022908141.1,ACR4L_ARATH
XM_022908141.1,ACCR3_ARATH
XM_022908141.1,ACCR3_ARATH
XM_022908141.1,ACCR3_ARATH
BC020057.1,ACCR3_ARATH
XM_026477241.1,7UP1_DROME
XM_014387590.2,7UP1_DROME
XM_014387590.2,7UP1_DROME
XM_012230834.2,A1345_ARTBC
XM_012230834.2,AAE_RAUSE
XM_012230834.2,AAE_RAUSE
CP027619.1,AAE_RAUSE
CP027619.1,AAE_RAUSE
XM_011006034.1,AAE_RAUSE
XM_011006034.1,AAE_RAUSE
CP027619.1,AAE_RAUSE
XM_011006034.1,AAE_RAUSE
KT972424.1,AAE_RAUSE
XM_016835957.1,1433Z_BOMMO
XM_016835957.1,ACL7B_RAT
XM_008229136.2,ACL7B_RAT
KT972424.1,ACL7B_RAT
KT972424.1,ACL7B_RAT
XM_016835957.1,ACL7B_RAT
XM_016835957.1,ACL7A_MACFA
XM_016835957.1,4FTAS_STRCT
XM_016835957.1,ABAP1_ARATH
XM_016835957.1,ABAP1_ARATH
MF463187.1,ABAP1_ARATH
MF463187.1,ABAP1_ARATH
MF463187.1,ABAP1_ARATH
MF463187.1,ACRO_MELGA
XM_021892397.1,AAMP_CANLF
XM_021892397.1,AAMP_CANLF
XM_021892397.1,5NG4_PINTA
XM_012988386.1,5NG4_PINTA
XM_021892397.1,AAC3_DICDI
XM_021892397.1,AC78C_DROME
XM_021892397.1,1AP1_BRAOT
XM_021892397.1,ACR7_ARATH
XM_021892397.1,ACR8_ARATH
XM_021892397.1,ACR8_ARATH
AY617544.1,ACR8_ARATH
AY617544.1,ACR8_ARATH
XM_008719388.1,ACR8_ARATH
XM_010479381.1,ACR8_ARATH
XM_010479381.1,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACR8_ARATH
AC068123.5,ACP1_ENTHI
AC068123.5,ACP1_ENTHI
AC068123.5,ACA7_ORYSJ
AC068123.5,ACOCT_ACEAC
AC068123.5,ACAR_METS5
AC068123.5,ACAR_METS5
AC068123.5,ACAR_METS5
AC068123.5,ACAR_METS5
AC068123.5,ACAR_METS5
AC068123.5,1C08_HUMAN
AC068123.5,1B37_HUMAN
AC068123.5,1A01_SAGOE
AC068123.5,235L_IIV6
AC068123.5,ABF2_YEAST
AC068123.5,ABF2_YEAST
AC068123.5,1AP1_BRAOT
AC068123.5,1AP1_BRAOT
AC068123.5,ACLL_ASPOR
AC068123.5,ACP1_ENTHI
GU268671.1,A9A1A_DANRE
AC234849.2,ABP1_SCHPO
AC234849.2,ABRAL_XENTR
AC234849.2,AATP3_ARATH
AC234849.2,ACCR4_ARATH
AC234849.2,ACR4L_ARATH
GU268671.1,ACCR4_ARATH
CT837918.1,7UP1_DROME
CT837918.1,ACK1_RAT
AK108635.1,ACK1_RAT
AK108635.1,ACK1_RAT
CT837918.1,ACK1_RAT
AK108635.1,5NG4_PINTA
AK108635.1,5NG4_PINTA
EU302528.1,5NG4_PINTA
CT837918.1,5NG4_PINTA
CT837918.1,5NG4_PINTA
AK108635.1,5NG4_PINTA
CT837918.1,5NG4_PINTA
HE605209.1,5NG4_PINTA
XM_637392.1,5NG4_PINTA
AK108635.1,5NG4_PINTA
AK108635.1,5NG4_PINTA
AB920031.1,5NG4_PINTA
CT837918.1,5NG4_PINTA
CT837918.1,AAAD_BOVIN
NM_001324887.1,AAAD_BOVIN
XM_004502187.2,ACCR4_ARATH
XM_004502187.2,ACCR4_ARATH
KF953475.1,ACCR4_ARATH
DQ226812.1,ACCR4_ARATH
NM_001324887.1,ACR4L_ARATH
XM_022125474.1,ACR4L_ARATH
XM_023692392.1,ACCR4_ARATH
CP023765.1,ACR4L_ARATH
CP023765.1,ACCR4_ARATH
XM_021893258.1,ACCR4_ARATH
XM_021893258.1,AAPK1_PONAB
XM_021785822.1,AAPK1_PONAB
XM_021893258.1,AAPK1_PONAB
XM_021893258.1,AAPK1_PONAB
XM_021893258.1,AAPK1_HUMAN
XM_021893258.1,AAPK1_PONAB
XM_021893258.1,AAPK1_HUMAN
XM_021893258.1,AAPK1_PONAB
NM_031427.4,AAPK1_PONAB
XM_002511668.3,5NTC_DICDI
XM_017324967.1,AAC3_DICDI
XM_002511668.3,AAC3_DICDI
XM_023011581.1,A16L2_MOUSE
XM_026598094.1,A16L2_MOUSE
XM_026598094.1,A16L2_MOUSE
XM_026598094.1,A16L1_HUMAN
XM_026598094.1,A16L1_HUMAN
XM_026598094.1,A16L1_HUMAN
XM_026598094.1,A16L1_HUMAN
XM_007161524.1,A16L1_HUMAN
XM_012995487.1,A16L1_HUMAN
XM_012995487.1,A16L1_HUMAN
XM_012995487.1,14332_ARATH
XM_012995487.1,14332_ARATH
XM_026739261.1,1433E_TOBAC
LT669794.1,2KGR_GLUOX
LT669794.1,ACR4L_ARATH
LT669794.1,ACR4L_ARATH
XM_010885222.2,ACH92_ONCMY
AJ223330.1,A16L1_CAEEL
XM_011023455.1,A16L1_CAEEL
XM_011023455.1,A16L1_CAEEL
XM_011023455.1,A16L1_CAEEL
XM_011023455.1,A16L1_CAEEL
XM_012994936.1,ABI5_ARATH
XM_012994936.1,ABI5_ARATH
XM_010262692.2,A2GL_HUMAN
XM_010262692.2,ACCR4_ARATH
XM_010262692.2,A1131_ARTBC
XM_010262692.2,A1131_ARTBC
XM_010262692.2,A1131_ARTBC
XM_003134522.5,A1131_ARTBC
XM_003134522.5,095R_FRG3G
NM_001090507.1,095R_FRG3G
XM_018920848.1,095R_FRG3G
AC244111.3,095R_FRG3G
XM_007152892.1,095R_FRG3G
XM_003632539.3,095R_FRG3G
XM_023037733.1,095R_FRG3G
XR_003199634.1,095R_FRG3G
XM_023037733.1,7TMK1_DICDI
XM_001017127.4,7TMK1_DICDI
XM_013209310.1,7TMK1_DICDI
CT837455.1,7TMK1_DICDI
CT837455.1,7TMK1_DICDI
CP022202.1,ACCR3_ARATH
CP022202.1,ACCR3_ARATH
CP022202.1,ACCR3_ARATH
XM_022957109.1,ACCR3_ARATH
XM_017606451.1,7TMK1_DICDI
XM_002173259.2,7TMK1_DICDI
XM_015793475.2,7TMK1_DICDI
XM_002173259.2,7TMK1_DICDI
XM_002173259.2,7TMK1_DICDI
XM_002173259.2,AATPJ_ARATH
XM_002528265.3,AATPJ_ARATH
XM_004500224.2,ACCA_THEEB
XM_017562819.1,ACRO_RAT
XM_010687220.2,9DC3_SOLPI
XM_004500224.2,9DC3_SOLPI
XM_002528265.3,9DC3_SOLPI
XM_023689204.1,9DC3_SOLPI
XM_023689204.1,9DC3_SOLPI
XM_023689204.1,9DC3_SOLPI
XM_023689204.1,9DC3_SOLPI
KF652112.1,9DC3_SOLPI
KF652112.1,9DC3_SOLPI
KF652112.1,9DC3_SOLPI
XM_021439714.1,9DC3_SOLPI
XM_007009034.2,9DC3_SOLPI
XM_004307563.2,9DC3_SOLPI
XM_009118030.2,9DC3_SOLPI
XM_011088431.2,9DC3_SOLPI
XM_011088431.2,9DC3_SOLPI
XM_023877956.1,9DC3_SOLPI
XM_011088431.2,9DC3_SOLPI
XM_016032089.2,9DC3_SOLPI
CP003720.1,9DC3_SOLPI
XM_022728486.1,9DC3_SOLPI
CT836936.1,9DC3_SOLPI
CT836936.1,9DC3_SOLPI
CT836936.1,9DC3_SOLPI
XM_026536874.1,9DC3_SOLPI
XM_003633073.3,9DC3_SOLPI
XM_003633073.3,9DC3_SOLPI
XM_026536874.1,9DC3_SOLPI
XM_001938941.1,9DC3_SOLPI
CP026262.1,9DC3_SOLPI
XM_009538210.1,9DC3_SOLPI
XM_009538210.1,9DC3_SOLPI
XM_022053022.1,ACRO_PIG
XM_021766597.1,A1CF_MOUSE
XM_022053022.1,AB20I_ARATH
XM_023077081.1,ABR1_ARATH
XM_021766597.1,ACET6_CERPU
XM_022053022.1,ACDH_ARATH
XM_021815805.1,ACDH_ARATH
XM_003521100.3,ACDH_ARATH
GU928612.1,ACDH_ARATH
NM_000216.4,ACDH_ARATH
XM_014650420.2,ACDH_ARATH
XM_014650420.2,ABTB1_HUMAN
XM_014650420.2,ABTB1_RAT
AP015034.1,AAPK1_CAEEL
XM_001015431.2,ABI2_HUMAN
XM_967980.4,9DC3_SOLPI
NM_005219.5,9DC3_SOLPI
LK219064.1,9DC3_SOLPI
LK219064.1,9DC3_SOLPI
XM_026552051.1,9DC3_SOLPI
AC236290.3,9DC3_SOLPI
FJ372564.1,9DC3_SOLPI
AC277830.1,9DC3_SOLPI
NM_001101.5,9DC3_SOLPI
NM_001614.5,9DC3_SOLPI
NM_007393.5,9DC3_SOLPI
AK291937.1,9DC3_SOLPI
XM_024087938.1,9DC3_SOLPI
KT950956.1,9DC3_SOLPI
AF508263.1,A2GL_HUMAN
AF508263.1,A2GL_HUMAN
XM_024648415.1,3AHDP_RUMGV
AK369340.1,3AHDP_RUMGV
AK369340.1,3AHDP_RUMGV
LC383945.1,3AHDP_RUMGV
KC513485.1,3AHDP_RUMGV
XM_027094146.1,9DC2_SOLPI
CP000555.1,9DC2_SOLPI
CP000555.1,9DC2_SOLPI
XM_012424889.2,ABDH_PECAS
FQ311436.1,ABP1_SACEX
XM_009857849.1,ABH51_CAEEL
CR724508.1,9DC3_SOLPI
KF430663.1,A4_MACMU
XM_019574725.1,A16L1_MOUSE
XM_025757041.1,A16L1_MOUSE
XM_025757041.1,ACP_FUSNN
XM_025757041.1,ABI3_ARATH
XM_025757041.1,ABI3_ARATH
XM_006302646.2,ABHDB_BOVIN
XM_006302646.2,ABHDB_DANRE
XM_006302646.2,ABHDB_DANRE
XM_025757041.1,ABHDB_BOVIN
XM_025757041.1,ABHDB_DANRE
XM_006302646.2,AATPG_ARATH
XM_011660832.1,AATPG_ARATH
XM_006302646.2,AATPG_ARATH
NM_016091.4,AATPG_ARATH
XM_024167930.1,ABAH1_SOLLC
XM_021764701.1,ABAH2_ARATH
XM_016831121.1,AAPK2_MOUSE
XM_021764701.1,AAPK2_CAEEL
XM_021764701.1,AAT_MYCTU
XM_016831121.1,AAPK1_PIG
XM_021764701.1,ACP1_ENTHI
XM_021764701.1,ACP1_ENTHI
XM_021764701.1,ACP1_ENTHI
XM_012632956.1,ACP1_ENTHI
XM_024167930.1,ACP1_ENTHI
XM_024167930.1,ACP1_ENTHI
JQ789576.1,ACP1_ENTHI
CP000089.1,ABI4_ARATH
CP000089.1,ABI4_ARATH
CP000089.1,ACS1_CANAX
XM_019565862.1,ACS1_CANAX
XM_019565862.1,ACS1_CANAX
CP023129.1,ACS1_CANAX
CP023129.1,ACS1_CANAX
CP023129.1,ACS1_CANGA
XM_019565862.1,ABI5_ARATH
XM_019565862.1,ABLM1_HUMAN
XM_019565862.1,ABLM1_HUMAN
XM_012212450.2,ABLM1_HUMAN
XM_024302665.1,2AAB_ARATH
XM_024302665.1,2AAB_ARATH
XM_026516943.1,2AAB_ARATH
XM_026516943.1,ACP1_ENTHI
XM_026516943.1,ACP2_ENTHI
CP013643.1,ACP2_ENTHI
XM_018986038.1,ACR4L_ARATH
XM_018986038.1,ACR4L_ARATH
XM_012727026.1,ACR4L_ARATH
AK109003.1,ACR4L_ARATH
AK109003.1,ACR4L_ARATH
AK109003.1,ACR4L_ARATH
AK109003.1,ACR4L_ARATH
AK109003.1,2A5K_ARATH
AK109003.1,2A5K_ARATH
AK109003.1,ACA12_ARATH
XM_004138675.2,ACK1_YEAST
XM_022879491.1,ABL_FSVHY
XM_019109504.1,ABL_DROME
XM_015234689.1,ABL_DROME
XM_002516421.3,ABL_MLVAB
XM_010246050.2,ABL_DROME
XM_020409579.1,ABL_DROME
XM_002516421.3,ABL_DROME
XM_023309105.1,ABL_MLVAB
XM_025141310.1,AB2A_ARATH
XM_025141310.1,ACL5_ARATH
MG136324.1,3BHS2_RAT
CP027623.1,AAMP_HUMAN
XM_017363585.1,AAMP_PONAB
XM_017363585.1,A2GL_HUMAN
XM_025141310.1,A2GL_HUMAN
XR_003184262.1,A2GL_HUMAN
XR_003184262.1,A2GL_HUMAN
XR_003184262.1,A2GL_HUMAN
XR_003184262.1,A2GL_HUMAN
XR_003184262.1,ACBD6_RAT
XR_003184262.1,ACBD6_RAT
XM_007048546.2,ACBD6_RAT
XM_007048546.2,ACBD6_RAT
XM_011046528.1,ACBD6_RAT
XM_018962758.1,AAPK1_CAEEL
